"payment_id","loan_id","paymant_amount","payment_date","payment_method","status"
"1457","826","8744.23","2023-11-06","Credit Card","Pending"
"1458","813","3302.01","2024-07-05","Debit Card","Completed"
"1459","218","4363.21","2024-03-07","Bank Transfer","Completed"
"1460","181","2263.39","2023-10-23","Credit Card","Failed"
"1461","945","9966.53","2024-07-18","Debit Card","Pending"
"1462","122","1410.68","2024-04-23","Cash","Failed"
"1463","620","1620.45","2024-03-20","Credit Card","Failed"
"1464","482","3811.89","2024-04-27","Credit Card","Completed"
"1465","984","2517.6","2024-04-30","Debit Card","Completed"
"1466","941","924.83","2024-02-06","Cash","Failed"
"1467","188","4217.67","2024-08-12","Credit Card","Pending"
"1468","448","7647.73","2024-05-29","Debit Card","Completed"
"1469","829","6192.27","2024-01-23","Credit Card","Pending"
"1470","823","3716.62","2024-01-09","Bank Transfer","Completed"
"1471","876","566.48","2024-02-02","Bank Transfer","Pending"
"1472","791","6052.95","2024-07-21","PayPal","Failed"
"1473","296","9186.93","2024-04-19","Credit Card","Pending"
"1474","187","3078.5","2023-11-01","Debit Card","Failed"
"1475","22","895.57","2024-01-16","Bank Transfer","Pending"
"1476","726","7830.57","2024-07-23","Cash","Pending"
"1477","158","930.66","2024-01-08","Debit Card","Completed"
"1478","236","5447.05","2023-11-23","Credit Card","Pending"
"1479","269","8662.73","2024-04-22","Bank Transfer","Failed"
"1480","326","3790.36","2024-03-02","Cash","Pending"
"1481","54","6236.41","2024-08-21","PayPal","Completed"
"1482","892","2119.2","2023-11-14","Debit Card","Completed"
"1483","849","9076.26","2024-09-19","PayPal","Failed"
"1484","700","9129.7","2024-01-09","Cash","Failed"
"1485","167","9100.03","2023-10-25","Credit Card","Pending"
"1486","325","1191.44","2024-01-30","Cash","Pending"
"1487","13","6571.71","2024-08-12","Cash","Completed"
"1488","705","8841.31","2024-05-20","Debit Card","Completed"
"1489","8","8099.81","2024-06-14","PayPal","Completed"
"1490","893","9885.5","2024-03-10","Cash","Completed"
"1491","443","2323.08","2024-02-28","PayPal","Pending"
"1492","969","3514.77","2023-10-02","Credit Card","Pending"
"1493","259","7420.59","2024-07-23","Bank Transfer","Failed"
"1494","331","1606.21","2023-10-04","Cash","Completed"
"1495","251","4385.35","2024-05-29","Bank Transfer","Failed"
"1496","713","6543.79","2023-12-14","Bank Transfer","Completed"
"1497","924","6666.69","2024-08-08","Credit Card","Completed"
"1498","818","4722.14","2024-04-16","Cash","Pending"
"1499","330","4606.44","2024-07-20","Debit Card","Completed"
"1500","618","3449.55","2024-06-19","Bank Transfer","Pending"
"1501","509","2940.03","2024-09-22","PayPal","Pending"
"1502","227","4642.96","2024-04-19","PayPal","Failed"
"1503","915","4101.34","2024-01-28","Cash","Pending"
"1504","971","597.14","2023-12-06","Cash","Completed"
"1505","74","2336.05","2024-09-03","Bank Transfer","Completed"
"1506","138","707.17","2024-07-07","Credit Card","Failed"
"1507","880","6106.01","2023-11-10","Cash","Failed"
"1508","170","2160.42","2024-04-23","PayPal","Pending"
"1509","466","4467.8","2024-01-21","Bank Transfer","Failed"
"1510","6","6861.4","2024-06-11","Bank Transfer","Completed"
"1511","757","7623.13","2023-10-10","Debit Card","Completed"
"1512","711","9625.45","2024-05-10","Cash","Completed"
"1513","857","9269.04","2023-11-18","Cash","Pending"
"1514","96","8815.17","2023-10-07","Debit Card","Failed"
"1515","582","76.56","2023-10-05","Bank Transfer","Pending"
"1516","857","4131.64","2023-10-31","PayPal","Completed"
"1517","730","5272.36","2024-07-12","Bank Transfer","Pending"
"1518","761","8635.99","2024-03-05","PayPal","Completed"
"1519","664","7911.76","2023-12-07","PayPal","Pending"
"1520","899","2312.84","2024-04-25","Debit Card","Pending"
"1521","921","9339.54","2024-02-24","Debit Card","Pending"
"1522","438","8553.14","2024-04-30","Cash","Failed"
"1523","849","3826.44","2023-10-16","Debit Card","Failed"
"1524","939","869.22","2024-02-16","Cash","Pending"
"1525","624","8047.36","2024-01-21","Cash","Completed"
"1526","141","535.32","2023-10-16","Bank Transfer","Pending"
"1527","319","1256.51","2024-07-31","Bank Transfer","Completed"
"1528","814","6272.99","2024-07-20","Cash","Pending"
"1529","769","673.61","2024-02-20","Debit Card","Completed"
"1530","169","7531.27","2023-10-19","PayPal","Completed"
"1531","150","2198.37","2024-09-29","PayPal","Pending"
"1532","685","4433.13","2024-09-06","PayPal","Completed"
"1533","677","8292.43","2024-08-13","Cash","Pending"
"1534","212","2376.75","2023-12-13","Cash","Failed"
"1535","786","3252.94","2024-09-18","Debit Card","Pending"
"1536","742","2325.97","2023-10-21","Debit Card","Pending"
"1537","323","2530.72","2023-12-24","Debit Card","Pending"
"1538","734","6445.47","2023-11-28","Bank Transfer","Failed"
"1539","862","9315.93","2024-05-22","Cash","Pending"
"1540","21","3597.36","2023-11-13","Credit Card","Failed"
"1541","419","6600.05","2023-11-02","Credit Card","Pending"
"1542","862","122.11","2024-02-16","Debit Card","Pending"
"1543","614","2471.89","2024-09-22","PayPal","Completed"
"1544","443","4887.62","2024-07-15","PayPal","Pending"
"1545","539","6475.61","2024-04-30","PayPal","Failed"
"1546","906","3165.75","2023-10-22","Bank Transfer","Completed"
"1547","927","3168.16","2023-11-18","Bank Transfer","Pending"
"1548","668","3727.74","2023-12-06","Debit Card","Failed"
"1549","821","7998.07","2023-12-19","PayPal","Failed"
"1550","964","8962.37","2024-06-30","Credit Card","Pending"
"1551","696","5497.96","2023-12-11","Debit Card","Completed"
"1552","569","4520.75","2024-04-03","Debit Card","Pending"
"1553","746","969.29","2024-07-22","Cash","Failed"
"1554","727","4390.82","2024-08-09","Bank Transfer","Failed"
"1555","964","2446.84","2024-05-22","PayPal","Pending"
"1556","463","7415.46","2024-07-12","Debit Card","Pending"
"1557","627","4293.14","2024-05-06","Bank Transfer","Completed"
"1558","770","9651.22","2023-12-15","PayPal","Failed"
"1559","281","749.73","2024-08-10","Cash","Completed"
"1560","797","2590.18","2023-11-07","Cash","Pending"
"1561","398","8565","2024-06-25","PayPal","Completed"
"1562","19","9472.56","2024-06-13","Credit Card","Completed"
"1563","425","1659.97","2023-10-04","Bank Transfer","Completed"
"1564","683","4790.19","2024-06-20","Debit Card","Completed"
"1565","128","506.96","2024-03-28","Credit Card","Pending"
"1566","727","152.84","2024-02-18","Debit Card","Completed"
"1567","729","8560.53","2023-10-07","Cash","Failed"
"1568","680","2691.95","2024-09-17","Debit Card","Completed"
"1569","805","2462.72","2024-06-07","Cash","Failed"
"1570","511","1190.77","2024-04-27","Credit Card","Failed"
"1571","308","6954.36","2023-10-15","Cash","Pending"
"1572","52","3516.92","2024-05-27","Debit Card","Completed"
"1573","951","4198.25","2024-05-25","PayPal","Failed"
"1574","876","8277.87","2024-02-27","Debit Card","Completed"
"1575","543","81.99","2024-05-20","Debit Card","Completed"
"1576","693","8513.45","2024-05-28","PayPal","Failed"
"1577","861","9888.63","2024-03-28","Debit Card","Completed"
"1578","347","3282.84","2024-09-18","Credit Card","Completed"
"1579","859","9903.01","2024-07-26","Cash","Failed"
"1580","138","8416.48","2024-01-20","Cash","Failed"
"1581","387","6436.38","2024-04-25","Cash","Completed"
"1582","479","9116.77","2024-01-08","Cash","Completed"
"1583","538","948.64","2023-10-09","Credit Card","Failed"
"1584","52","1051.43","2024-05-13","PayPal","Completed"
"1585","72","6309.82","2024-04-19","Cash","Pending"
"1586","313","6620.91","2024-08-26","PayPal","Pending"
"1587","85","1997.77","2024-08-21","Bank Transfer","Completed"
"1588","556","2376.76","2024-05-04","PayPal","Completed"
"1589","271","1779.88","2024-02-26","Cash","Completed"
"1590","905","3327.77","2024-03-05","Cash","Completed"
"1591","65","8601.32","2024-03-02","Debit Card","Completed"
"1592","809","1963.74","2024-02-27","Cash","Failed"
"1593","562","7410.52","2023-10-14","PayPal","Completed"
"1594","973","7649.1","2023-12-28","Cash","Failed"
"1595","701","5589.52","2024-05-28","Debit Card","Failed"
"1596","38","313.42","2024-03-21","Credit Card","Failed"
"1597","676","3679.9","2024-07-01","Bank Transfer","Failed"
"1598","591","812.91","2024-01-02","Cash","Failed"
"1599","312","9748.82","2024-02-20","Cash","Failed"
"1600","711","4062.97","2023-11-04","Cash","Completed"
"1601","636","4419.14","2024-02-09","Bank Transfer","Completed"
"1602","147","7323.77","2024-04-11","Cash","Pending"
"1603","470","8137.53","2023-11-21","Credit Card","Completed"
"1604","865","2369.51","2023-11-06","Debit Card","Pending"
"1605","216","5509.25","2024-09-13","Credit Card","Pending"
"1606","17","6278.69","2023-12-21","Cash","Failed"
"1607","564","1163.37","2024-07-19","Bank Transfer","Failed"
"1608","71","3351.8","2023-10-28","Bank Transfer","Failed"
"1609","597","5201.4","2024-06-08","PayPal","Completed"
"1610","138","4511.91","2024-09-28","PayPal","Failed"
"1611","527","4821.36","2023-12-03","Debit Card","Pending"
"1612","864","1345.12","2023-12-14","Cash","Completed"
"1613","128","9078.47","2024-08-18","Debit Card","Completed"
"1614","539","3114.88","2024-04-19","PayPal","Completed"
"1615","241","5948.02","2024-02-27","Cash","Failed"
"1616","484","3885.86","2024-06-18","Credit Card","Completed"
"1617","931","4363.95","2024-06-25","Cash","Pending"
"1618","170","4413.4","2024-05-02","Credit Card","Failed"
"1619","88","6160.55","2023-12-28","Debit Card","Failed"
"1620","859","1903.35","2024-01-13","Credit Card","Pending"
"1621","912","1079.96","2024-04-10","PayPal","Failed"
"1622","975","9765.84","2024-04-18","Debit Card","Pending"
"1623","435","1982.67","2024-05-12","Bank Transfer","Pending"
"1624","417","353.05","2024-02-11","PayPal","Pending"
"1625","692","6329.3","2023-10-31","PayPal","Failed"
"1626","107","7491.85","2024-02-08","Credit Card","Completed"
"1627","722","8063.33","2023-12-19","Credit Card","Completed"
"1628","122","2133.4","2024-01-18","PayPal","Failed"
"1629","442","3124.96","2024-09-22","Credit Card","Failed"
"1630","409","5753.63","2024-09-01","Bank Transfer","Failed"
"1631","446","3723.89","2024-07-08","Cash","Pending"
"1632","747","978.79","2024-01-15","Bank Transfer","Failed"
"1633","393","694.64","2024-07-18","PayPal","Failed"
"1634","261","6008.3","2023-10-25","PayPal","Failed"
"1635","76","4262.61","2023-12-19","PayPal","Failed"
"1636","154","5905.82","2023-12-08","PayPal","Completed"
"1637","278","2202.11","2024-07-06","Bank Transfer","Pending"
"1638","871","8090.07","2023-12-27","Debit Card","Completed"
"1639","561","1408.45","2024-01-03","Bank Transfer","Completed"
"1640","834","7620.06","2023-09-30","Debit Card","Pending"
"1641","362","6860.64","2024-02-18","Debit Card","Pending"
"1642","324","5378.43","2024-04-06","Cash","Pending"
"1643","853","9224.69","2024-08-28","PayPal","Failed"
"1644","87","3606.81","2024-08-27","PayPal","Pending"
"1645","66","2758.74","2024-05-21","Credit Card","Pending"
"1646","594","3265.99","2024-03-17","Debit Card","Pending"
"1647","543","9277.29","2023-11-06","PayPal","Completed"
"1648","444","2070.45","2024-04-25","Credit Card","Failed"
"1649","974","3804.97","2024-04-27","PayPal","Pending"
"1650","525","9939.52","2024-01-03","Debit Card","Pending"
"1651","42","7390.06","2023-10-06","Bank Transfer","Pending"
"1652","951","5117.75","2024-06-07","Bank Transfer","Failed"
"1653","856","8271.14","2024-08-15","Credit Card","Failed"
"1654","527","149.54","2024-06-06","Credit Card","Failed"
"1655","188","6403.04","2024-06-10","Bank Transfer","Failed"
"1656","425","9329.12","2024-04-12","Credit Card","Failed"
"1657","387","1139","2024-01-30","Cash","Completed"
"1658","504","9428.12","2024-01-03","Bank Transfer","Completed"
"1659","395","505.06","2024-02-29","Bank Transfer","Failed"
"1660","477","8856.67","2024-03-10","Bank Transfer","Completed"
"1661","231","5325.28","2023-11-27","Cash","Pending"
"1662","812","643.56","2023-11-09","PayPal","Completed"
"1663","673","1930.89","2024-06-26","Debit Card","Pending"
"1664","700","5790.53","2023-10-30","PayPal","Failed"
"1665","354","8893.26","2024-03-31","PayPal","Completed"
"1666","837","3807.36","2024-03-27","Debit Card","Completed"
"1667","238","3692.75","2024-05-24","PayPal","Pending"
"1668","465","913.84","2024-06-25","Cash","Completed"
"1669","961","6215.9","2024-06-30","Credit Card","Failed"
"1670","141","9585.13","2024-06-02","Credit Card","Pending"
"1671","711","7799.92","2024-05-08","Debit Card","Failed"
"1672","199","9719.48","2024-07-19","Bank Transfer","Completed"
"1673","694","1917.81","2024-06-23","PayPal","Completed"
"1674","908","9347.23","2024-06-02","Debit Card","Completed"
"1675","370","9997.44","2024-08-26","Credit Card","Failed"
"1676","878","4842.52","2024-05-07","Bank Transfer","Pending"
"1677","524","6147.92","2023-10-03","PayPal","Pending"
"1678","91","551.29","2023-10-16","Credit Card","Pending"
"1679","820","4064.51","2024-07-10","Debit Card","Pending"
"1680","247","5069.09","2023-11-15","Credit Card","Completed"
"1681","386","8787.13","2024-01-31","Credit Card","Failed"
"1682","27","9047.17","2024-03-24","Bank Transfer","Pending"
"1683","616","7774.55","2024-06-21","Cash","Completed"
"1684","366","7790.74","2024-07-27","Bank Transfer","Completed"
"1685","806","8485.99","2024-06-17","PayPal","Failed"
"1686","385","9616.22","2024-06-19","Bank Transfer","Completed"
"1687","838","1543.06","2024-08-26","PayPal","Pending"
"1688","156","6771.18","2024-08-02","PayPal","Pending"
"1689","849","2096.54","2023-12-07","PayPal","Completed"
"1690","756","3216.07","2024-01-06","Cash","Failed"
"1691","505","6408.22","2024-08-10","Cash","Completed"
"1692","722","6208.95","2024-07-11","Credit Card","Failed"
"1693","265","62.36","2024-09-07","Cash","Pending"
"1694","275","967.44","2024-04-06","Credit Card","Failed"
"1695","835","372.12","2023-10-04","Credit Card","Completed"
"1696","630","6243.73","2024-09-28","PayPal","Failed"
"1697","443","6756.09","2024-03-21","Cash","Failed"
"1698","553","4480.14","2024-08-19","Debit Card","Failed"
"1699","43","4535.31","2023-11-14","Cash","Failed"
"1700","984","2704.02","2023-11-27","Credit Card","Failed"
"1701","554","3960.88","2024-04-06","Bank Transfer","Completed"
"1702","41","927.75","2024-09-08","Cash","Pending"
"1703","241","7515.08","2024-01-16","Debit Card","Failed"
"1704","822","4721.59","2023-11-09","Cash","Pending"
"1705","428","4068.93","2024-09-20","PayPal","Failed"
"1706","232","5902.36","2024-09-28","Credit Card","Pending"
"1707","343","780.07","2024-03-20","Cash","Pending"
"1708","885","9120.11","2023-10-18","PayPal","Completed"
"1709","63","3079.2","2024-04-08","Cash","Failed"
"1710","614","730.67","2024-03-04","Debit Card","Pending"
"1711","19","1335.16","2023-12-30","Bank Transfer","Failed"
"1712","940","8756.39","2024-09-18","PayPal","Pending"
"1713","756","3396.32","2024-07-02","Bank Transfer","Pending"
"1714","643","2304.42","2024-01-13","PayPal","Failed"
"1715","788","3127.46","2024-01-26","Bank Transfer","Pending"
"1716","184","9614.6","2024-08-10","Cash","Failed"
"1717","345","3013.01","2024-07-18","Bank Transfer","Pending"
"1718","733","3492.44","2023-12-06","Bank Transfer","Completed"
"1719","558","7873.54","2023-11-12","Bank Transfer","Completed"
"1720","307","5175.05","2024-06-11","Debit Card","Completed"
"1721","8","9987.25","2024-08-25","PayPal","Failed"
"1722","642","5757.13","2023-11-18","Bank Transfer","Pending"
"1723","373","5729.32","2024-04-10","PayPal","Completed"
"1724","799","7458.66","2024-08-27","PayPal","Failed"
"1725","352","9906.31","2023-10-14","Bank Transfer","Completed"
"1726","209","3339.57","2024-09-18","Debit Card","Completed"
"1727","587","7912.76","2024-04-03","Debit Card","Failed"
"1728","194","8917.54","2023-10-30","PayPal","Pending"
"1729","141","9346.33","2024-01-24","Cash","Failed"
"1730","213","437","2024-06-30","PayPal","Pending"
"1731","71","8864.85","2024-08-31","Debit Card","Completed"
"1732","477","6091.38","2024-04-01","Cash","Failed"
"1733","733","2530.78","2024-04-27","Bank Transfer","Completed"
"1734","459","5171.48","2024-05-22","Debit Card","Completed"
"1735","989","8446.85","2023-11-02","Debit Card","Failed"
"1736","906","8181.04","2023-12-01","Credit Card","Completed"
"1737","482","4332.75","2023-10-16","PayPal","Pending"
"1738","300","400","2023-12-25","Cash","Failed"
"1739","603","4069.36","2023-11-26","Credit Card","Completed"
"1740","238","8253.33","2023-10-18","Debit Card","Pending"
"1741","166","496.14","2024-07-07","Credit Card","Completed"
"1742","834","551.41","2024-07-08","PayPal","Completed"
"1743","461","9840.97","2023-12-21","Debit Card","Completed"
"1744","307","3925.44","2024-04-04","Debit Card","Completed"
"1745","947","1754.95","2024-06-13","Credit Card","Completed"
"1746","521","7173.16","2024-08-06","Cash","Failed"
"1747","134","6545.12","2024-01-16","Bank Transfer","Failed"
"1748","639","1948.46","2023-09-30","Cash","Failed"
"1749","840","3190.71","2023-10-21","PayPal","Completed"
"1750","431","3275.95","2024-01-26","Credit Card","Failed"
